source,target,num_edges,timestamp
2604,677,23555,1447961116.894949
3776,444,23554,1447961132.960966
2780,1566,23553,1447961149.705694
2784,339,23552,1447961163.321360
6563,5014,23551,1447961178.611802
3824,3767,23550,1447961192.799239
6335,3775,23549,1447961208.717340
6374,5586,23548,1447961224.631226
760,759,23547,1447961239.870303
4277,3783,23546,1447961255.849514
1099,6375,23545,1447961271.401753
5588,2395,23544,1447961287.851330
6075,1730,23543,1447961301.497563
6374,1099,23542,1447961316.307871
1523,1524,23541,1447961329.199182
922,1524,23540,1447961342.611362
1872,306,23539,1447961356.299217
2967,1041,23538,1447961370.379141
5565,1037,23537,1447961384.693762
3473,2778,23536,1447961399.695970
3824,228,23535,1447961415.173427
5494,190,23534,1447961431.575546
5882,1613,23533,1447961449.987917
177,110,23532,1447961465.978954
5374,740,23531,1447961480.603550
1597,4951,23530,1447961496.151007
6075,2029,23529,1447961510.934791
3945,3785,23528,1447961525.845299
5080,1160,23527,1447961542.622193
5080,738,23526,1447961562.185319
6774,3838,23525,1447961578.092344
3785,6075,23524,1447961594.341646
5587,3945,23523,1447961610.295401
4278,3945,23522,1447961625.555110
4278,2029,23521,1447961640.196658
6424,111,23520,1447961657.352795
4688,1544,23519,1447961675.009914
6961,6960,23518,1447961689.712327
5420,836,23517,1447961704.919796
1524,1414,23516,1447961721.047554
3483,2015,23515,1447961736.076470
4954,4446,23514,1447961751.937040
5565,2907,23513,1447961768.946172
7140,6961,23512,1447961784.597019
1546,291,23511,1447961801.480559
5373,1371,23510,1447961816.411843
6147,2048,23509,1447961835.506050
190,6147,23508,1447961850.284683
5502,2047,23507,1447961865.163046
2907,5502,23506,1447961881.218599
5565,3900,23505,1447961897.552661
5107,6289,23504,1447961914.498803
794,740,23503,1447961929.534012
5657,1877,23502,1447961943.609749
5374,3904,23501,1447961959.592232
5657,5139,23500,1447961978.739144
385,177,23499,1447961997.162276
3079,2247,23498,1447962014.646743
7139,2247,23497,1447962030.644963
1950,1614,23496,1447962048.502863
5013,1565,23495,1447962064.077931
2779,1565,23494,1447962081.518132
2243,1567,23493,1447962098.473931
2118,209,23492,1447962114.200308
2781,2243,23491,1447962130.396994
5015,2724,23490,1447962148.305960
2243,1382,23489,1447962168.079027
1566,228,23488,1447962182.711155
2781,1567,23487,1447962199.380589
5015,97,23486,1447962215.414152
2243,909,23485,1447962232.508360
3473,1518,23484,1447962247.665423
2778,620,23483,1447962265.039083
312,418,23482,1447962278.913501
5657,1281,23481,1447962296.479265
7140,4066,23480,1447962312.440129
6254,920,23479,1447962329.045001
4960,1098,23478,1447962346.173353
6378,6257,23477,1447962363.236034
6340,8,23476,1447962378.911856
3388,2891,23475,1447962397.540702
4323,2391,23474,1447962415.033665
6066,5021,23473,1447962431.174029
3783,676,23472,1447962450.184526
5020,4898,23471,1447962469.386559
6356,539,23470,1447962488.063950
3389,2070,23469,1447962505.115235
3389,2891,23468,1447962522.682156
4345,295,23467,1447962540.937732
7113,3321,23466,1447962557.568156
2048,41,23465,1447962572.704097
6475,7107,23464,1447962589.608023
555,110,23463,1447962606.457173
6506,6505,23462,1447962624.451623
6959,4063,23461,1447962643.660782
3078,179,23460,1447962659.062815
6959,110,23459,1447962675.548806
6297,1952,23458,1447962694.242322
6772,1436,23457,1447962710.988507
7174,293,23456,1447962727.789158
6770,290,23455,1447962742.705142
1281,281,23454,1447962759.892685
475,294,23453,1447962776.443444
3930,110,23452,1447962792.601099
369,3930,23451,1447962811.140931
6961,111,23450,1447962828.192885
179,6420,23449,1447962843.467248
3081,113,23448,1447962862.205919
2048,190,23447,1447962880.486899
794,5374,23446,1447962896.924024
5374,5373,23445,1447962912.343258
7107,6147,23444,1447962930.046566
2722,620,23443,1447962944.210995
2910,1547,23442,1447962962.162008
3321,6773,23441,1447962979.234342
7112,4378,23440,1447962997.410063
6402,6073,23439,1447963013.499507
1125,348,23438,1447963030.447468
209,5680,23437,1447963047.337680
3482,180,23436,1447963062.780283
113,2247,23435,1447963077.327500
4063,178,23434,1447963092.826513
5680,6505,23433,1447963112.084993
4805,4803,23432,1447963130.243998
7113,7112,23431,1447963147.688070
97,2724,23430,1447963165.130403
1850,1795,23429,1447963179.759773
4378,2257,23428,1447963195.532426
6176,3128,23427,1447963212.563014
2144,227,23426,1447963229.178557
2785,2145,23425,1447963249.062050
5014,2779,23424,1447963264.522025
2779,228,23423,1447963283.876749
3592,1197,23422,1447963303.481358
5883,1615,23421,1447963320.999709
2456,720,23420,1447963340.760853
7072,3609,23419,1447963359.106567
3940,394,23418,1447963379.017722
2565,6029,23417,1447963393.719077
2579,1471,23416,1447963411.442388
4167,831,23415,1447963429.773605
7330,6685,23414,1447963445.464748
2646,2498,23413,1447963465.584100
1982,72,23412,1447963484.214692
2609,2165,23411,1447963501.541942
6915,726,23410,1447963521.912497
3406,1348,23409,1447963539.304955
950,6297,23408,1447963562.195951
6295,6051,23407,1447963578.921022
1100,1951,23406,1447963596.754154
6996,5754,23405,1447963615.056326
6654,3621,23404,1447963632.426757
1545,306,23403,1447963651.432118
1545,4869,23402,1447963670.689654
6955,6651,23401,1447963690.220050
7107,5551,23400,1447963708.261774
2912,312,23399,1447963726.007525
6588,137,23398,1447963746.288734
3010,1326,23397,1447963761.356853
3601,2834,23396,1447963779.422062
6420,384,23395,1447963798.538187
6960,1773,23394,1447963816.898537
6961,4066,23393,1447963835.196590
176,110,23392,1447963855.460002
369,176,23391,1447963874.239921
418,1877,23390,1447963894.670438
1543,6141,23389,1447963913.077665
2049,1038,23388,1447963931.986746
