source,target,num_edges,timestamp
4956,1099,23555,1447861663.119847
1872,306,23554,1447861705.382621
2163,844,23553,1447861750.626896
6413,3618,23552,1447861793.959344
841,101,23551,1447861838.422387
7316,3900,23550,1447861881.700031
5697,6825,23549,1447861926.373828
4869,306,23548,1447861970.200541
6825,4000,23547,1447862013.101264
4869,2844,23546,1447862055.830317
7316,2844,23545,1447862101.181189
4957,535,23544,1447862144.991878
1994,1492,23543,1447862188.264673
2534,1495,23542,1447862231.642627
2534,1994,23541,1447862275.158131
1994,503,23540,1447862318.244833
307,137,23539,1447862362.117168
3621,668,23538,1447862404.966271
3870,2557,23537,1447862449.526597
1545,1037,23536,1447862492.747632
5880,5114,23535,1447862536.274115
6144,4817,23534,1447862578.398156
1930,1929,23533,1447862622.047115
5114,1228,23532,1447862665.609941
2482,6412,23531,1447862709.825980
2612,838,23530,1447862753.334835
6500,105,23529,1447862798.338089
841,843,23528,1447862841.974144
4356,4355,23527,1447862884.822827
1622,5144,23526,1447862927.713209
6907,561,23525,1447862972.153706
6948,6413,23524,1447863014.995561
5564,2616,23523,1447863058.806307
1918,629,23522,1447863102.326636
3892,843,23521,1447863146.427185
2163,843,23520,1447863190.071548
6413,844,23519,1447863233.796242
4175,2515,23518,1447863277.676737
4355,5585,23517,1447863322.695909
6312,504,23516,1447863366.263725
4961,1526,23515,1447863409.464568
6948,6652,23514,1447863452.467540
2004,6378,23513,1447863496.621950
1872,305,23512,1447863539.873173
3105,5331,23511,1447863583.792482
5560,1905,23510,1447863627.371836
5879,5114,23509,1447863673.428764
5124,2673,23508,1447863716.204480
2132,3621,23507,1447863760.696126
3622,2253,23506,1447863804.818926
6016,5295,23505,1447863849.385409
3010,1326,23504,1447863893.768981
6659,107,23503,1447863937.599798
6971,3680,23502,1447863982.073070
6971,838,23501,1447864026.320760
6688,953,23500,1447864069.481848
6840,1934,23499,1447864112.728462
5552,1622,23498,1447864155.227274
1928,6722,23497,1447864199.965280
5819,5733,23496,1447864244.250835
6590,5541,23495,1447864287.913757
6018,5852,23494,1447864330.516451
5134,848,23493,1447864375.364913
6020,5125,23492,1447864418.717931
5701,5125,23491,1447864463.380032
6591,1253,23490,1447864507.558659
840,2012,23489,1447864551.162841
6022,6707,23488,1447864594.542778
2675,6538,23487,1447864637.587883
5656,5137,23486,1447864681.833545
6129,5585,23485,1447864726.920699
4869,4688,23484,1447864770.948466
305,7316,23483,1447864813.558716
5844,5647,23482,1447864858.952089
7031,6703,23481,1447864902.811729
5879,2653,23480,1447864945.433985
7326,7325,23479,1447864987.182073
1097,7,23478,1447865031.762463
5565,2907,23477,1447865075.157939
3900,4869,23476,1447865116.587246
5565,3900,23475,1447865159.532609
2881,768,23474,1447865202.486821
1037,3900,23473,1447865246.458259
3664,3530,23472,1447865289.899771
6776,1421,23471,1447865332.635867
6722,6776,23470,1447865376.302203
6254,920,23469,1447865421.583615
6720,6386,23468,1447865464.100267
5055,4631,23467,1447865508.324872
7306,4817,23466,1447865551.592634
6012,2668,23465,1447865595.027287
6019,2674,23464,1447865638.864478
6703,3886,23463,1447865681.709852
6254,1415,23462,1447865724.936383
